codigo;descripcion;precio;bonif;bonif2;caja1;caja2;costo;utilidad;pl;iva;dolar;flete;rubro;tarjeta
99.10.14.29;1413 EMB. HORIZONTAL ¯110 TUBOFORTE 3,2;1062.15;27;0;0;0;708.1;1.5;850.88;0;313.32;14;-;23
99.10.14.30;1414 EMB.FRONTAL 110X63  Y 110X110 TUBOFORTE 3,2;462.2;27;0;0;0;308.13;1.5;370.26;0;136.34;14;-;23
99.10.14.31;1415 CABO P/RASTRILLO 1.35;448.12;27;0;0;0;224.06;2;269.24;0;99.14;14;-;23
99.10.14.32;1416 CUCHARA CABO PVC N¼ 7;500.87;27;0;0;0;333.91;1.5;401.24;0;147.75;14;-;23
99.10.14.33;1417 EMB.VERTICAL 110X63  Y 110X110 TUBOFORTE 3,2;537.67;27;0;0;0;358.45;1.5;430.72;0;158.6;14;-;23
99.10.14.34;1418 ESPATULA PINTOR C/PVC DE 70;198.38;27;0;0;0;132.25;1.5;158.92;0;58.52;14;-;23
99.10.14.35;1419 TANQUE PVC TRIC 500 LTS.(AL1,03-AN0,92);11513.06;27;0;0;0;8223.62;1.4;9881.78;0;3643.37;14;-;23
99.10.14.36;1420 TANQUE PVC BIC 500 LTS.(AL1,03-AN0,92);9686.03;27;0;0;0;6918.59;1.4;8313.62;0;242.15;14;disanco 26/02/19 $2600,91;23
99.10.14.37;1421 PILETA DE PATIO BAJA 10X10 TUBOFORTE 3,2;568.7;27;0;0;0;379.13;1.5;455.58;0;167.76;14;-;23
99.10.14.38;1422 PILETA DE PATIO 15X15 TUBOFORTE 3,2;682.72;27;0;0;0;455.15;1.5;546.92;0;201.39;14;-;23
99.10.14.39;1423 PILETA DE PATIO 20X20 3SALIDA TUBOFORTE 3,2;2108.58;27;0;0;0;1405.72;1.5;1689.16;0;622;14;-;23
99.10.14.40;1424 CONEX. CORRUGADA PVC ULTRA 57 CM C/ROSCA SOPAPA 40;189.77;27;0;0;0;126.51;1.5;152.02;0;55.98;14;-;23
99.10.14.41;1425 RAMAL SPLE.¯110 VENT. TUBOFORTE 3,2;966.68;27;0;0;0;644.46;1.5;774.4;0;285.16;14;-;23
99.10.14.42;1426 RAMAL VENTILACION 110 TUBOFORTE 3,2;966.68;27;0;0;0;644.46;1.5;774.4;0;285.16;14;-;23
99.10.14.43;1427 RAMAL Y 110 X 110 TUBOFORTE 3,2;559.94;27;0;0;0;373.29;1.5;448.56;0;165.17;14;-;23
99.10.14.44;1428 RAMAL Y 110 X 63 TUBOFORTE 3,2;382.38;27;0;0;0;254.92;1.5;306.32;0;112.8;14;-;23
99.10.14.45;1429 RECEPTACULO TUBOFORTE 3,2;245.59;27;0;0;0;163.73;1.5;196.74;0;72.45;14;-;23
99.10.14.46;1430 SOMBRERETE ¯110 TUBOFORTE 3,2;302.04;27;0;0;0;201.36;1.5;241.96;0;89.1;14;-;23
99.10.14.47;1431 SOMBRERETE ¯63 TUBOFORTE 3,2;156.04;27;0;0;0;104.03;1.5;125;0;46.03;14;-;23
99.10.14.48;1432 TEE 110 X 110 TUBOFORTE 3,2;488.76;27;0;0;0;325.84;1.5;391.54;0;144.18;14;-;23
99.10.14.49;1433 TEE 110 X 63 TUBOFORTE 3,2;325.63;27;0;0;0;217.09;1.5;260.86;0;96.06;14;-;23
99.10.14.50;1434 CODO 90¼ 40 HH TUBOFORTE STD;36.23;27;0;0;0;24.15;1.5;29.02;0;10.69;14;-;23
99.10.14.51;1435 CODO 90¼  50 HH TUBOFORTE STD;54.68;27;0;0;0;36.45;1.5;43.8;0;16.13;14;-;23
99.10.14.52;1436 CODO 90¼  60 MH TUBOFORTE STD;71.75;27;0;0;0;47.83;1.5;57.48;0;21.17;14;-;23
99.10.14.53;1437 CODO 90¼ 100 MH TUBOFORTE STD;172.14;27;0;0;0;114.76;1.5;137.9;0;50.78;14;-;23
99.10.14.54;1438 CURVA 90¼ M-H 100 TUBOFORTE STD;254.78;35;0;0;0;169.852;1.5;229.22;0;75.16;14;-;23
99.10.14.55;1439 SOMBRERETE 60 TUBOFORTE STD;101.29;35;0;0;0;67.5258;1.5;91.128;0;29.88;14;-;23
99.10.14.56;1440 SOMBRERETE 100 TUBOFORTE STD;202.4;27;0;0;0;134.93;1.5;162.14;0;59.71;14;-;23
99.10.14.57;1441 RAMAL Y 100 X 100 TUBOFORTE STD;320.21;27;0;0;0;213.48;1.5;256.52;0;94.46;14;-;23
99.10.14.58;1442 RAMAL Y 100 X 60 TUBOFORTE STD;226.57;27;0;0;0;151.04;1.5;181.5;0;66.83;14;-;23
99.10.14.59;1443 TEE 100 X 100 TUBOFORTE STD;265.84;27;0;0;0;177.23;1.5;212.96;0;78.42;14;-;23
99.10.14.60;1444 TEE 100 X 60 TUBOFORTE STD;244.69;27;0;0;0;163.13;1.5;196.02;0;72.18;14;-;23
99.10.14.61;1445 CODO 90¼ HH 40 CONCOR 3,2;37.22;27;0;0;0;24.82;1.5;29.82;0;10.98;14;-;23
99.10.14.62;1446 CODO 90¼ HH 50 CONCOR 3,2;54.53;27;0;0;0;36.35;1.5;43.68;0;16.09;14;-;23
99.10.14.63;1447 CODO 90¼ MH 50 3,2;84.52;35;0;0;0;56.3456;1.5;76.04;0;24.93;14;-;23
99.10.14.64;1448 CODO 90¼ MH 63 CONCOR 3,2;74.12;27;0;0;0;49.42;1.5;59.38;0;21.86;14;-;23
99.10.14.65;1449 CODO 90¼ MH 110 CONCOR 3,2;203.17;27;0;0;0;135.45;1.5;162.76;0;59.93;14;-;23
99.10.14.66;1450 CODO 90¼ MH 160 CONCOR 3,2;907.59;27;0;0;0;605.06;1.5;727.06;0;267.73;14;-;23
99.10.14.67;1451 CODO 90¼ MH 200 CONCOR 3,2;2234.81;27;0;0;0;1489.87;1.5;1790.28;0;659.24;14;-;23
99.10.14.68;1452 CODO 45¼ 40 CONCOR 3,2HH;63.04;27;0;0;0;42.03;1.5;50.5;0;18.6;14;-;23
99.10.14.69;1453 CODO CURVA 45¼ 50 CONCOR 3,2 MH;82.09;27;0;0;0;54.73;1.5;65.76;0;24.22;14;-;23
99.10.14.70;1454 CODO CURVA 45¼ 63 CONCOR 3,2 MH;107.8;27;0;0;0;71.87;1.5;86.36;0;31.8;14;-;23
99.10.14.71;1455 CODO CURVA 45¼ 160 CONCOR 3,2 MH;794.82;27;0;0;0;529.88;1.5;636.72;0;234.46;14;-;23
99.10.14.72;1456 CODO CURVA 45¼ 200 CONCOR 3,2 MH;2104.36;27;0;0;0;1402.91;1.5;1685.78;0;620.76;14;-;23
99.10.14.73;1457 CURVA 90¼  40 CONCOR 3,2;51.6;27;0;0;0;34.4;1.5;41.34;0;15.22;14;-;23
99.10.14.74;1458 CURVA 90¼  50 CONCOR 3,2;92;27;0;0;0;61.33;1.5;73.7;0;27.14;14;-;23
99.10.14.75;1459 CURVA 90¼  63 CONCOR 3,2;150.74;27;0;0;0;100.5;1.5;120.76;0;44.47;14;-;23
99.10.14.76;1460 CURVA 90¼ 160 CONCOR 3,2 MH;1853.73;27;0;0;0;1235.82;1.5;1485;0;546.82;14;-;23
99.10.14.77;1461 CURVA 90¼ 200 CONCOR 3,2 MH;5539.81;27;0;0;0;3693.2;1.5;4437.88;0;1634.16;14;-;23
99.10.14.78;1462 CUPLA 40 CONCOR 3,2 HH;39.55;27;0;0;0;26.36;1.5;31.68;0;11.7;14;-;23
99.10.14.79;1463 CUPLA 50 CONCOR 3,2 HH;49.71;27;0;0;0;33.14;1.5;39.82;0;14.66;14;-;23
99.10.14.80;1464 CUPLA 63 CONCOR 3,2 HH;71.4;27;0;0;0;47.6;1.5;57.2;0;21.06;14;-;23
99.10.14.81;1465 CUPLA 110 CONCOR 3,2 HH;143.88;27;0;0;0;95.92;1.5;115.26;0;42.44;14;-;23
99.10.14.82;1466 CUPLA 160 CONCOR 3,2 HH;504.16;27;0;0;0;336.11;1.5;403.88;0;148.72;14;-;23
99.10.14.83;1467 CUPLA 200 CONCOR 3,2 HH;1135.35;27;0;0;0;756.9;1.5;909.52;0;334.91;14;-;23
99.10.14.84;1468 CUPLA RED. 50 X 40 CONCOR 3,2;32.56;27;0;0;0;21.7;1.5;26.08;0;9.6;14;-;23
99.10.14.85;1469 CUPLA RED.63 X 50 CONCOR 3,2;41.62;27;0;0;0;27.75;1.5;33.34;0;12.28;14;-;23
99.10.14.86;1470 CUPLA RED.110 X 63 CONCOR 3,2;147.9;27;0;0;0;98.6;1.5;118.48;0;43.63;14;-;23
99.10.14.87;1471 CUPLA RED.110 X 100 CONCOR 3,2;171.37;27;0;0;0;114.24;1.5;137.28;0;50.55;14;-;23
99.10.14.88;1472 CUPLA RED.160 X 110 CONCOR 3,2;504.16;27;0;0;0;336.11;1.5;403.88;0;148.72;14;-;23
99.10.14.89;1473 CUPLA RED.110X200 CONCOR 3,2;2734;27;0;0;0;1822.67;1.5;2190.18;0;806.49;14;-;23
99.10.14.90;1474 CUPLA REDUC.200X160 CONCOR 3,2;1370.28;27;0;0;0;913.52;1.5;1097.72;0;404.21;14;-;23
99.10.14.91;1475 RAMAL Y 40 X 40 CONCOR 3,2;164.78;27;0;0;0;82.39;2;99;0;36.46;14;-;23
99.10.14.92;1476 RAMAL Y 50 X 50 CONCOR 3,2;200.86;27;0;0;0;100.43;2;120.68;0;44.44;14;-;23
99.10.14.93;1477 RAMAL Y 63 X 63 CONCOR 3,2;200.08;27;0;0;0;133.39;1.5;160.28;0;59.02;14;-;23
99.10.14.94;1478 RAMAL Y 110 X 63 CONCOR 3,2;282.86;27;0;0;0;188.58;1.5;226.6;0;83.44;14;-;23
99.10.14.95;1479 RAMAL Y 110 X 110 CONCOR 3,2;400.95;27;0;0;0;267.3;1.5;321.2;0;118.27;14;-;23
99.10.14.96;1480 RAMAL Y 160X110 CONCOR 3,2;1224.93;27;0;0;0;816.62;1.5;981.28;0;361.34;14;-;23
99.10.14.97;1481 RAMAL Y 160X160 CONCOR 3,2;1640.12;27;0;0;0;1093.41;1.5;1313.88;0;483.81;14;-;23
99.10.14.98;1482 RAMAL Y 200X200 CONCOR 3,2;6456.61;27;0;0;0;4304.4;1.5;5172.32;0;1904.6;14;-;23
99.10.14.99;1483 TEE 40 X 40 CONCOR 3,2;76.9;27;0;0;0;51.26;1.5;61.6;0;22.68;14;-;23
99.10.15.01;1484 TEE 50 X 50 CONCOR 3,2;103.41;27;0;0;0;68.94;1.5;82.84;0;30.5;14;-;23
99.10.15.02;1485 TEE 63 X 63 CONCOR 3,2;163.38;27;0;0;0;108.92;1.5;130.88;0;48.19;14;-;23
99.10.15.03;1486 TEE 110 X 63 CONCOR 3,2;274.33;27;0;0;0;182.88;1.5;219.76;0;80.92;14;-;23
99.10.15.04;1487 TEE 110 X 110 CONCOR 3,2;357.01;27;0;0;0;238.01;1.5;286;0;105.31;14;-;23
99.10.15.05;1488 TEE 160 X 110 CONCOR 3,2;1242.73;27;0;0;0;828.49;1.5;995.54;0;366.59;14;-;23
99.10.15.06;1489 TEE 160 X 160 CONCOR 3,2;1331.71;27;0;0;0;887.81;1.5;1066.82;0;392.83;14;-;23
99.10.15.07;1490 TEE 200 X 200 CONCOR 3,2;4890.56;27;0;0;0;3260.38;1.5;3917.78;0;1442.64;14;-;23
99.10.15.08;1491 TAPA 40 H CONCOR 3,2;26.24;27;0;0;0;17.49;1.5;21.02;0;7.76;14;-;23
99.10.15.09;1492 TAPA 50 H CONCOR 3,2;29.81;27;0;0;0;19.87;1.5;23.88;0;8.79;14;-;23
99.10.15.10;1493 TAPA 63 H CONCOR 3,2;61.67;27;0;0;0;41.11;1.5;49.4;0;18.19;14;-;23
99.10.15.11;1494 TAPA 110 H CONCOR 3,2;69.36;27;0;0;0;46.24;1.5;55.56;0;20.46;14;-;23
99.10.15.12;1495 TAPA 160 H CONCOR 3,2;293.58;27;0;0;0;195.72;1.5;235.18;0;86.6;14;-;23
99.10.15.13;1496 TAPA 200 H CONCOR 3,2;1298.48;27;0;0;0;865.65;1.5;1040.2;0;383.03;14;-;23
99.10.15.14;1497 BOCA ACCESO 10 X 10 CONCOR 3,2;502.57;27;0;0;0;335.04;1.5;402.6;0;148.25;14;-;23
99.10.15.15;1498 CA„O CAMARA 110 CONCOR 3,2;502.57;27;0;0;0;335.04;1.5;402.6;0;148.25;14;-;23
99.10.15.16;1499 CODO CON BASE 110 MH CONCOR 3,2;309.23;27;0;0;0;206.15;1.5;247.72;0;91.22;14;-;23
99.10.15.17;1500 PILETA DE PATIO 10X10 CONCOR 3,2;326.8;27;0;0;0;192.24;1.7;231;0;85.1;14;-;23
99.10.15.18;1501 PILETA DE PATIO 15X15 CONCOR 3,2;527.28;27;0;0;0;351.52;1.5;422.4;0;155.54;14;-;23
99.10.15.19;1502 PILETA DE PATIO 20X20 BCA 2S CONCOR 3,2;1125.97;27;0;0;0;750.64;1.5;902;0;332.14;14;-;23
99.10.15.20;1503 PILETA DE PATIO 20X20 3SALIDA CONCOR 3,2;1473.83;27;0;0;0;1052.73;1.4;1265;0;466.4;14;-;23
99.10.15.21;1504 RAMAL POST. 160X110 C/ARO CONCOR 3,2;2740.54;27;0;0;0;1827.03;1.5;2195.42;0;808.42;14;-;23
99.10.15.22;1505 RAMAL POST. 200X110  CONCOR 3,2;3001.56;27;0;0;0;2001.04;1.5;2404.52;0;885.42;14;-;23
99.10.15.23;1506 RAMAL POSTIZO Y 160X110 CONCOR 3,2;1125.59;27;0;0;0;750.39;1.5;901.7;0;332.03;14;-;23
99.10.15.24;1507 RECEPTACULO DUCHA 8X8 C/REJA CROMO C/CODO;354.98;27;0;0;0;221.86;1.6;266.6;0;100.28;14;-;23
99.10.15.25;1508 RECEPTACULO DUCHA 8X8 C/REJA PVC S/CODO;202.3;27;0;0;0;134.87;1.5;162.06;0;59.68;14;-;23
99.10.15.26;1509 RECEPTACULO DUCHA 8X8 C/REJA PVC C/CODO;275.28;27;0;0;0;183.52;1.5;220.52;0;81.2;14;-;23
99.10.15.27;1511 RECEPTACULO DUCHA 10X10 CONCOR 3,2;241.11;27;0;0;0;137.78;1.75;165.56;0;61.04;14;-;23
99.10.15.28;1513 REJA ACERO INOX. 8X8 N1;430.21;27;0;0;0;286.81;1.5;344.64;0;126.91;14;-;23
99.10.15.29;1514 REJA ACERO INOX. 10X10 N1;502.24;27;0;0;0;334.83;1.5;402.34;0;148.15;14;-;23
99.10.15.30;1515 REJILLA PVC C/PORTAREJILLA 10X10;168.67;27;0;0;0;112.45;1.5;135.12;0;49.76;14;-;23
99.10.15.31;1516 REJILLA PVC C/PORTAREJILLA 15X15;342.56;27;0;0;0;228.37;1.5;274.42;0;101.05;14;-;23
99.10.15.32;1517 REJILLA PVC C/PORTAREJILLA 20X20;468.94;27;0;0;0;334.96;1.4;402.5;0;148.4;14;-;23
99.10.15.33;1518 REJILLA PVC 10X10 SOLA;53.8;27;0;0;0;35.87;1.5;43.1;0;15.87;14;-;23
99.10.15.34;1520 REJILLA PVC 15X15 SOLA;107.1;27;0;0;0;71.4;1.5;85.8;0;31.59;14;-;23
99.10.15.35;1522 REJILLA PVC 18X18 SOLA;156.54;27;0;0;0;104.36;1.5;125.4;0;46.18;14;-;23
99.10.15.36;1523 SOMBRERETE ¯110 CONCOR 3,2;181.25;27;0;0;0;120.84;1.5;145.2;0;53.47;14;-;23
99.10.15.37;1524 SOMBRERETE ¯63 CONCOR 3,2;122.63;27;0;0;0;81.76;1.5;98.24;0;36.17;14;-;23
99.10.15.38;1525 TAPA CIEGA PVC 10X10 SOLA;79.64;27;0;0;0;53.09;1.5;63.8;0;23.49;14;-;23
99.10.15.39;1526 TAPA CIEGA PVC 15X15 C/M;326.21;27;0;0;0;217.47;1.5;261.32;0;96.23;14;-;23
99.10.15.40;1527 TAPA CIEGA PVC 18X18 C/M.;476.35;27;0;0;0;317.57;1.5;381.6;0;140.52;14;-;23
99.10.15.41;1528 TAPA CIEGA PVC 10X10 C/M;166.4;27;0;0;0;110.93;1.5;133.3;0;49.09;14;-;23
99.10.15.42;1529 PORTARREJILLA PVC 10X10;74.15;27;0;0;0;49.43;1.5;59.4;0;21.87;14;-;23
99.10.15.43;1530 PORTARREJILLA PVC 15X15;145.55;27;0;0;0;97.03;1.5;116.6;0;42.94;14;-;23
99.10.15.44;1531 PORTARREJILLA PVC 18X18;219.3;27;0;0;0;146.2;1.5;175.68;0;64.69;14;-;23
99.10.15.45;1532 EMB.FRONTAL 110X63  Y 110X110 CONCOR 3,2;310.33;27;0;0;0;206.88;1.5;248.6;0;91.54;14;-;23
99.10.15.46;1533 EMB.VERTICAL 110X63  Y 110X110 CONCOR 3,2;357.01;27;0;0;0;238.01;1.5;286;0;105.31;14;-;23
99.10.15.47;1534 CAJA VEREDA PVC C/TAPA CONCOR 3,2;1862.29;27;0;0;0;1241.53;1.5;1491.86;0;549.35;14;-;23
99.10.15.48;1535 CODO 90¼ 40 HH STD CONCOR;27.41;27;0;0;0;18.28;1.5;21.96;0;8.09;14;-;23
99.10.15.49;1536 CODO 90¼  50 HH STD CONCOR;42.54;27;0;0;0;28.36;1.5;34.08;0;12.55;14;-;23
99.10.15.50;1537 CODO 90¼  60 MH STD CONCOR;56;27;0;0;0;37.33;1.5;44.86;0;16.52;14;-;23
99.10.15.51;1538 CODO 90¼  100 MH STD CONCOR;124.93;27;0;0;0;83.29;1.5;100.08;0;36.85;14;-;23
99.10.15.52;1539 CODO /CURVA 45¼ M-H 40 STD CONCOR;47.39;27;0;0;0;31.59;1.5;37.96;0;13.98;14;-;23
99.10.15.53;1540 CODO /CURVA 45¼ M-H 50 STD CONCOR;81.54;27;0;0;0;54.36;1.5;65.32;0;24.05;14;-;23
99.10.15.54;1541 CODO /CURVA 45¼ M-H 60 STD CONCOR;93.32;27;0;0;0;62.22;1.5;74.76;0;27.53;14;-;23
99.10.15.55;1542 CODO /CURVA 45¼ M-H 100 STD CONCOR;150.74;27;0;0;0;100.5;1.5;120.76;0;44.47;14;-;23
99.10.15.56;1543 CURVA 90¼ M-H 40 STD CONCOR;43.64;27;0;0;0;29.09;1.5;34.96;0;12.87;14;-;23
99.10.15.57;1544 CURVA 90¼ M-H 50 STD CONCOR;68.08;27;0;0;0;45.39;1.5;54.54;0;20.08;14;-;23
99.10.15.58;1545 CURVA 90¼ M-H 60 STD CONCOR;98.47;27;0;0;0;65.64;1.5;78.88;0;29.05;14;-;23
99.10.15.59;1546 CUPLA H-H 40 STD CONCOR;37.02;27;0;0;0;22.44;1.65;26.96;0;9.95;14;-;23
99.10.15.60;1547 CUPLA H-H 50 STD CONCOR;40.4;27;0;0;0;23.77;1.7;28.56;0;10.52;14;-;23
99.10.15.61;1548 CUPLA H-H 60 STD CONCOR;52.8;27;0;0;0;31.06;1.7;37.32;0;13.75;14;-;23
99.10.15.62;1549 CUPLA H-H 100 STD CONCOR;85.08;27;0;0;0;56.72;1.5;68.16;0;25.1;14;-;23
99.10.15.63;1550 TAPA 40 STD CONCOR;21.02;27;0;0;0;14.01;1.5;16.84;0;6.15;14;-;23
99.10.15.64;1551 TAPA 50 STD CONCOR;25.69;27;0;0;0;17.13;1.5;20.58;0;7.58;14;-;23
99.10.15.65;1552 TAPA 60 STD CONCOR;30.16;27;0;0;0;20.11;1.5;24.16;0;8.92;14;-;23
99.10.15.66;1553 TAPA 100 STD CONCOR;43.89;27;0;0;0;29.26;1.5;35.16;0;12.95;14;-;23
99.10.15.67;1554 TEE 40 X 40 STD CONCOR;65.24;27;0;0;0;43.49;1.5;52.26;0;19.24;14;-;23
99.10.15.68;1555 TEE 50 X 50 STD CONCOR;96.07;27;0;0;0;64.05;1.5;76.96;0;28.34;14;-;23
99.10.15.69;1556 TEE 60 X 60 STD CONCOR;127.85;27;0;0;0;85.23;1.5;102.42;0;37.71;14;-;23
99.10.15.70;1557 TEE 100 X 60 STD CONCOR;170.27;27;0;0;0;113.51;1.5;136.4;0;50.23;14;-;23
99.10.15.71;1558 TEE 100 X 100 STD CONCOR;183.7;27;0;0;0;122.47;1.5;147.16;0;54.19;14;-;23
99.10.15.72;1559 RAMAL Y 40 X 40 STD CONCOR;103.81;27;0;0;0;61.07;1.7;73.38;0;27.03;14;-;23
99.10.15.73;1560 RAMAL Y 50 X 50 STD CONCOR;120.56;27;0;0;0;80.37;1.5;96.58;0;35.56;14;-;23
99.10.15.74;1561 RAMAL Y 60 X 60 STD CONCOR;132.72;27;0;0;0;88.48;1.5;106.32;0;39.15;14;-;23
99.10.15.75;1562 RAMAL Y 100 X 60 STD CONCOR;161.46;27;0;0;0;107.64;1.5;129.34;0;47.63;14;-;23
99.10.15.76;1563 RAMAL Y 100 X 100 STD CONCOR;271.83;27;0;0;0;181.22;1.5;217.76;0;80.19;14;-;23
99.10.15.77;1564 CUPLA RED. 60 X 40 STD CONCOR;42.82;27;0;0;0;28.54;1.5;34.3;0;12.63;14;-;23
99.10.15.78;1565 CUPLA RED. 60 X 50 STD CONCOR;38.67;27;0;0;0;23.43;1.65;28.16;0;10.37;14;-;23
99.10.15.79;1566 CUPLA RED. 100 X 60 STD CONCOR;98.57;27;0;0;0;65.71;1.5;78.96;0;29.08;14;-;23
99.10.15.80;1567 CODO CON BASE 100 MH STD CONCOR;185.62;27;0;0;0;123.75;1.5;148.7;0;54.76;14;-;23
99.10.15.81;1568 CODO C/ACOMETIDA ¯100 STD CONCOR;388.75;27;0;0;0;259.16;1.5;311.42;0;114.68;14;-;23
99.10.15.82;1569 CA„O CAMARA ¯100 MH STD CONCOR;410.27;27;0;0;0;273.51;1.5;328.66;0;121.02;14;-;23
99.10.15.83;1570 CAMARA DE INSP. PVC COMPLETA DUKE 30X30;6570.78;27;0;0;0;4380.52;1.5;5263.78;0;1938.28;14;-;23
99.10.15.84;1571 TAPA Y MARCO PVC P/CAMARA DE INSP 60X60;1382.27;27;0;0;0;921.51;1.5;1107.32;0;407.75;14;-;23
99.10.15.85;1572 TAPA ANTIOLOR PVC P/CAMARA DE INSP 60X60;1586.79;27;0;0;0;1057.86;1.5;1271.16;0;468.08;14;-;23
99.10.15.86;1573 ARO PVC P/CAMARA DE INSP 60X60;2366.83;27;0;0;0;1577.88;1.5;1896.04;0;698.18;14;-;23
99.10.15.87;1574 COJINETE PVC P/CAMARA INSP 60X60;3737.11;27;0;0;0;2491.41;1.5;2993.76;0;1102.39;14;-;23
99.10.15.88;1575 BAJADAS RECTA STD 40;202.4;27;0;0;0;134.93;1.5;162.14;0;59.71;14;-;23
99.10.15.89;1576 BAJADAS RECTA STD 50;263.59;27;0;0;0;175.73;1.5;211.16;0;77.76;14;-;23
99.10.15.90;"1577 BAJADAS L"" STD 40";202.4;27;0;0;0;134.93;1.5;162.14;0;59.71;14;-;23
99.10.15.91;"1578 BAJADAS S"" STD 40";213.06;27;0;0;0;142.04;1.5;170.68;0;62.85;14;-;23
99.10.15.92;1579 BAJADAS RECTA X 3,2 40;271.83;27;0;0;0;181.22;1.5;217.76;0;80.19;14;-;23
99.10.15.93;1580 BAJADAS RECTA X 3,2 50;329.55;27;0;0;0;219.7;1.5;264;0;97.21;14;-;23
99.10.15.94;"1581 BAJADAS L"" X 3";269.08;27;0;0;0;179.39;1.5;215.56;0;79.37;14;-;23
99.10.15.95;"1582 BAJADAS S"" X 3";274.58;27;0;0;0;183.05;1.5;219.96;0;81;14;-;23
99.10.15.96;"1583 BAJADAS DESCARGA L""P/LAV";68.61;27;0;0;0;45.74;1.5;54.96;0;20.24;14;-;23
99.10.15.97;1584 MANGUITO ROSCADO /SOL  ¯40 X 1 1/4;80.72;27;0;0;0;53.81;1.5;64.66;0;23.81;14;-;23
99.10.15.98;1585 MANGUITO ROSCADO /SOL  ¯40 X 1 1/2;115.89;27;0;0;0;77.26;1.5;92.84;0;34.19;14;-;23
99.10.15.99;1586 MANGUITO ROSCADO /SOL  ¯50 X 1 1/2;130.05;27;0;0;0;86.7;1.5;104.18;0;38.36;14;-;23
99.10.16.01;1587 MANGUITO ROSCADO /SOL  ¯50 X 2;189.37;27;0;0;0;126.24;1.5;151.7;0;55.86;14;-;23
99.10.16.02;1588 MANGUITO ROSCADO /SOL  ¯63 X 2;307.58;27;0;0;0;205.05;1.5;246.4;0;90.73;14;-;23
99.10.16.03;1589 MANGUITO ROSCADO /SOL  ¯63 X 2 1/2;299.34;27;0;0;0;199.56;1.5;239.8;0;88.3;14;-;23
99.10.16.04;1590 MANGUITO ROSCADO /SOL  ¯75 X 2 1/2;370.75;27;0;0;0;247.16;1.5;297;0;109.37;14;-;23
99.10.16.05;1591 MANGUITO ROSCADO /SOL  ¯75 X 3;381.73;27;0;0;0;254.49;1.5;305.8;0;112.6;14;-;23
99.10.16.06;1592 MANGUITO ROSCADO /SOL  ¯90 X 3;562.98;27;0;0;0;375.32;1.5;451;0;166.07;14;-;23
99.10.16.07;1593 MANGUITO ROSCADO /SOL  ¯110 X 4;884.3;27;0;0;0;589.53;1.5;708.4;0;260.86;14;-;23
99.10.16.08;1594 SIFON SIMPLE PVC ¯40 SIFOLIMP;570.2;27;0;0;0;380.13;1.5;456.78;0;168.2;14;-;23
99.10.16.09;1595 SIFON SIMPLE PVC ¯50 SIFOLIMP;551.62;27;0;0;0;367.75;1.5;441.9;0;162.72;14;-;23
99.10.16.10;1596 SIFON DOBLE PVC ¯50 SIFOLIMP;1172.11;27;0;0;0;822.53;1.425;988.38;0;364.01;14;-;23
99.10.16.11;1597 REP. FUELLE ¯50 PVC SIFOLIMP;297.63;27;0;0;0;110.23;2.7;132.46;0;48.79;14;-;23
99.10.16.12;1598 REP. FUELLE ¯50 PVC M;112.65;27;0;0;0;75.1;1.5;90.24;0;33.23;14;-;23
99.10.16.13;1599 SIFON DOBLE PVC ¯50 M;625.17;27;0;0;0;367.75;1.7;441.9;0;162.8;14;-;23
99.10.16.14;1600 SIFON SIMPLE PVC ¯50 M;474.49;27;0;0;0;237.24;2;285.08;0;104.98;14;-;23
99.10.16.15;1601 SIFON SIMPLE GOMA ¯50 REF;574.22;27;0;0;0;382.81;1.5;460;0;169.39;14;-;23
99.10.16.16;1602 SIFON SIMPLE GOMA ¯50 ECO;365.43;27;0;0;0;243.62;1.5;292.74;0;107.8;14;-;23
99.10.16.17;1603 SIFON DOBLE GOMA ¯50 REF;1184.29;27;0;0;0;789.52;1.5;948.72;0;349.35;14;-;23
99.10.16.18;1604 SIFON DOBLE GOMA ¯50 ECO;691.68;27;0;0;0;461.12;1.5;554.1;0;204.04;14;-;23
99.10.16.19;1605 REP. FUELLE GOMA ¯50;162.78;27;0;0;0;108.52;1.5;130.4;0;48.02;14;-;23
99.10.16.20;1606 ARANDELA CONICA SIFON ¯50;57.6;27;0;0;0;38.4;1.5;46.14;0;16.99;14;-;23
99.10.16.21;1607 JGO. ARAND.TAPA/CONT.SIF.;57.6;27;0;0;0;38.4;1.5;46.14;0;16.99;14;-;23
99.10.16.22;1608 TORNILLOS 22-60 C/TARUGO X U;47.06;27;0;0;0;31.37;1.5;37.7;0;13.88;14;-;23
99.10.16.23;1609 TORNILLOS 22-60 C/TARUGO X 100U;4564.28;27;0;0;0;3042.86;1.5;3656.4;0;1346.4;14;-;23
99.10.16.24;1610 TORNILLOS 22-60 S/TARUGO X U;44.81;27;0;0;0;29.88;1.5;35.9;0;13.22;14;-;23
99.10.16.25;1611 TORNILLOS 22-60 S/TARUGO X 100U;4350.08;27;0;0;0;2900.05;1.5;3484.8;0;1283.21;14;-;23
99.10.16.26;1612 TORNILLOS 22-70 C/TARUGO X U;40.79;27;0;0;0;27.2;1.5;32.68;0;12.03;14;-;23
99.10.16.28;1614 TORNILLOS 22-70 S/TARUGO X U;41.17;27;0;0;0;27.45;1.5;32.98;0;12.14;14;-;23
